,ダウンロードした時刻：2023/12/14 21:16:16,,,,,,,,
tane,2021,3,12,0.5,0,7.1,17.8,20.3,16.2
tane,2021,3,13,0,1,9.8,16.2,18,15.2
tane,2021,3,14,0,1,5.7,15.6,17.6,12.6
tane,2021,3,15,0,1,2.8,13.7,18.2,8.9
tane,2021,3,16,0,0,5,17.7,23.5,9.6
tane,2021,3,17,28,0,4,18.3,19.8,15.9
tane,2021,3,18,0,0,4.3,17.9,21.4,15.6
tane,2021,3,19,2,0,5.6,18.3,21.2,15.9
tane,2021,3,20,58,0,5,19.1,20.5,17.4
tane,2021,3,21,5,0,10.5,17.2,20.4,13.8
tane,2021,3,22,0,1,12.6,12.2,14.2,10.9
tane,2021,3,23,0,1,5.1,12.9,15.7,10
tane,2021,3,24,4.5,0,2.6,14.6,19.9,7.8
tane,2021,3,25,15,0,2.7,16.2,20.8,13.4
tane,2021,3,26,0,1,2.4,16,22.5,11.1
tane,2021,3,27,0,0,5,17.5,22.5,10.1
tane,2021,3,28,38.5,0,7.5,18.9,20.4,16.7
tane,2021,3,29,0,1,6.6,18.2,20.5,16.5
tane,2021,3,30,0,0,2.8,17.7,20.1,14.6
tane,2021,3,31,0,1,3.3,17.9,22.5,12.7
tane,2021,4,1,1,0,5.1,19.4,20.9,17.4
tane,2021,4,2,8,0,6,18.7,21.1,16.4
tane,2021,4,3,8,0,5,19.9,23.4,18.3
tane,2021,4,4,4.5,0,5.8,19.3,22.8,17.4
tane,2021,4,5,4.5,0,4.2,15.9,18,14.3
tane,2021,4,6,0,1,4.3,16.8,20.3,14.1
tane,2021,4,7,0,1,2.7,16.5,21.3,12.3
tane,2021,4,8,0,0,2.9,16.7,19.8,13.3
tane,2021,4,9,0,1,4.8,16.4,19.8,10.2
tane,2021,4,10,0,0,6.4,16.5,19.4,14.6
tane,2021,4,11,0,1,7,17.8,21.1,14.2
tane,2021,4,12,1.5,0,6.8,20,23.1,17.4
tane,2021,4,13,14,0,8.8,19.2,20.9,17.5
tane,2021,4,14,0,1,9.9,16.4,17.7,14.1
tane,2021,4,15,0,1,5.7,16.7,19,14
tane,2021,4,16,1.5,0,3.6,19,22.9,14.6
tane,2021,4,17,63.5,0,6.3,18,20.7,16.1
tane,2021,4,18,0,1,11.9,15.1,16.5,13.6
tane,2021,4,19,0,1,4,16.6,20.3,11
tane,2021,4,20,0,1,3.6,17.8,23.3,13.2
tane,2021,4,21,0,1,3,18.7,24.6,13.2
tane,2021,4,22,0,1,4.3,20.3,25.5,14.5
tane,2021,4,23,0,1,5.7,21.1,23.8,18.7
tane,2021,4,24,0,0,6.6,20.9,24,18.8
tane,2021,4,25,0,0,3.1,20.5,24.6,17.4
tane,2021,4,26,0,1,5.3,18,20.9,13.6
tane,2021,4,27,27,0,4.1,18.4,23.7,13.9
tane,2021,4,28,5.5,0,4.4,20.5,24.7,17.6
tane,2021,4,29,49.5,0,6.8,18.7,20.8,17.1
tane,2021,4,30,0,1,9.4,21.8,24.3,19.6
tane,2021,5,1,0,0,9.5,21.5,25.9,17.7
tane,2021,5,2,0.5,0,11.4,17.1,19.5,14.7
tane,2021,5,3,0,1,3.4,17.1,22.1,10
tane,2021,5,4,0,1,5.3,19.9,23.8,14.7
tane,2021,5,5,8.5,0,7.8,21.2,23.1,19.9
tane,2021,5,6,0,1,3.9,20.8,24.6,14.7
tane,2021,5,7,27,0,2.8,20,21.7,19
tane,2021,5,8,3,0,3.6,20.8,23.8,17.8
tane,2021,5,9,0,1,6.6,22.3,24.2,19.2
tane,2021,5,10,0,1,3,22.3,25.6,18
tane,2021,5,11,19,0,2.2,22.7,26.6,20.4
tane,2021,5,12,51,0,4.3,22.2,23.2,21
tane,2021,5,13,1.5,0,2.6,21.5,22.8,20.6
tane,2021,5,14,16.5,0,2.5,22.5,23.6,21.5
tane,2021,5,15,0.5,0,1.9,24.1,26.3,21.7
tane,2021,5,16,0,1,6.7,26.5,28.9,24.4
tane,2021,5,17,4,0,6.6,24.3,28.5,21.4
tane,2021,5,18,3,0,3.8,21,22.2,20.4
tane,2021,5,19,15,0,2.5,21.6,24.2,20
tane,2021,5,20,40.5,0,8.7,26,29.3,22.4
tane,2021,5,21,48,0,7.7,20.1,25.9,16.9
tane,2021,5,22,9.5,0,5.4,18.8,20.2,16.9
tane,2021,5,23,0,1,2.7,21.9,26.5,18.4
tane,2021,5,24,41,0,6.8,22,24.5,20.3
tane,2021,5,25,0,1,7.1,21.7,24.8,19.9
tane,2021,5,26,0.5,0,4.1,21.6,25.8,19.7
tane,2021,5,27,26,0,8.6,22.7,26,20.7
tane,2021,5,28,7.5,0,3.3,20.9,23.9,19.4
tane,2021,5,29,0,1,6.6,21.3,23.3,19.7
tane,2021,5,30,0,1,3,21.6,26.4,17.8
tane,2021,5,31,0,1,3.7,22.9,27.3,18.3
tane,2021,6,1,0,1,4.7,23.7,27.5,19.8
tane,2021,6,2,0,0,4.7,23.5,27.6,19.8
tane,2021,6,3,89,0,6.2,23.5,25.9,22.3
tane,2021,6,4,12,0,8.1,23.6,26.6,20.4
tane,2021,6,5,58,0,5,19.2,21.2,16.6
tane,2021,6,6,16.5,0,3.3,21.5,23.5,19.5
tane,2021,6,7,0,0,2.6,23.5,26.9,20.4
tane,2021,6,8,0,0,2.1,23.6,28.8,19.8
tane,2021,6,9,0,1,2.4,24.9,30,21.5
tane,2021,6,10,0,1,4.6,24.8,28,21.7
tane,2021,6,11,7,0,5.2,25.2,28.4,24.1
tane,2021,6,12,55.5,0,3.4,24.2,25.8,23
tane,2021,6,13,0,1,2,24.5,27.2,22.6
tane,2021,6,14,0,0,3.2,24.9,28.9,22.3
tane,2021,6,15,6,0,4.4,24.6,28.1,21.9
tane,2021,6,16,47.5,0,4,24.2,28.3,23
tane,2021,6,17,1,0,3.7,24.1,27.4,22
tane,2021,6,18,0,0,4.1,25.1,29.8,21
tane,2021,6,19,5.5,0,4.7,24.7,26.7,23.5
tane,2021,6,20,0,0,3.3,25.2,29.1,22.4
tane,2021,6,21,0.5,0,2.6,23.7,27.3,21.7
tane,2021,6,22,0,1,3.7,24.3,28,20.5
tane,2021,6,23,0,1,2.8,25.6,29.7,21.9
tane,2021,6,24,11.5,0,2.3,25,28.7,21.8
tane,2021,6,25,0,0,2.1,24.5,28.4,21.1
tane,2021,6,26,7,0,4.2,22.9,26.1,20.9
tane,2021,6,27,25,0,5.5,23.2,25.1,21.5
tane,2021,6,28,12.5,0,3.8,24.1,25.3,23.4
tane,2021,6,29,0,1,2.6,26.4,30.1,23.2
tane,2021,6,30,6.5,0,4.8,26.1,28.9,24
tane,2021,7,1,49.5,0,4.5,26,28.3,24.1
tane,2021,7,2,17.5,0,6.4,26.6,29.6,24.8
tane,2021,7,3,4.5,0,4.2,27.3,29.8,24.4
tane,2021,7,4,0,1,5.9,28.6,31.2,26.3
tane,2021,7,5,0,1,4,28.3,31.2,25.8
tane,2021,7,6,0,1,4,28.5,31.7,25.6
tane,2021,7,7,0,1,5,29,32.2,26.4
tane,2021,7,8,0,1,8.6,29.2,31.5,25.9
tane,2021,7,9,0,0,7.1,29.1,31.6,27.2
tane,2021,7,10,0,0,4.6,28.9,31.9,26.5
tane,2021,7,11,0,0,3.3,28.2,31.3,26.3
tane,2021,7,12,0,0,2.5,28,31.5,24.9
tane,2021,7,13,0,1,2,27.4,31.7,24.2
tane,2021,7,14,13.5,0,2,27.9,31.6,24.2
tane,2021,7,15,10.5,0,4.3,27.1,31.2,21.2
tane,2021,7,16,1.5,0,3.7,25.5,29,22.5
tane,2021,7,17,86.5,0,4.3,24.2,26.2,21.5
tane,2021,7,18,17.5,0,3.7,26.7,29.6,24.8
tane,2021,7,19,0,0,6.3,28.2,30.8,26.3
tane,2021,7,20,0.5,0,8.2,28.3,30.8,27
tane,2021,7,21,0,0,9.2,28.1,30.1,26.7
tane,2021,7,22,1,0,8.1,27.6,28.9,26.3
tane,2021,7,23,0.5,0,7.7,27.9,29.5,27
tane,2021,7,24,0.5,0,6.5,27.5,29.2,26.8
tane,2021,7,25,0.5,0,5.9,27.2,29.3,26.4
tane,2021,7,26,0,0,4.2,27.3,29.4,25.4
tane,2021,7,27,0,1,2.3,27,31.4,23
tane,2021,7,28,0,1,2.4,26.4,30.7,21.6
tane,2021,7,29,0,1,2.1,27.6,32.1,23.4
tane,2021,7,30,0,1,3.7,28.4,31.4,24.6
tane,2021,7,31,0,1,3.7,28.9,31.4,27.3
tane,2021,8,1,0,1,2.9,28.7,32,25.5
tane,2021,8,2,0,1,3.5,28.2,32.1,24.1
tane,2021,8,3,4.5,0,4.3,28.2,31.5,25.4
tane,2021,8,4,11.5,0,4.5,27.9,31,25
tane,2021,8,5,0.5,0,5,28.1,30.9,25.6
tane,2021,8,6,3.5,0,4.9,27.6,30.6,26.1
tane,2021,8,7,32.5,0,2.4,26.3,29,24.3
tane,2021,8,8,57,0,8.3,27.4,29.7,25.6
tane,2021,8,9,1,0,11.2,28.5,30.7,25.9
tane,2021,8,10,0,1,4,28.3,30.7,26.5
tane,2021,8,11,13,0,3.3,27,29.9,25.5
tane,2021,8,12,1.5,0,7.3,28.5,31.9,26.6
tane,2021,8,13,8,0,8.5,28.2,30.2,26.4
tane,2021,8,14,0,1,8.6,28.7,31.3,27.5
tane,2021,8,15,7,0,7.8,27,28.3,25.7
tane,2021,8,16,4.5,0,4.9,28,31,25.1
tane,2021,8,17,17,0,6.5,26.7,28.5,24.1
tane,2021,8,18,90,0,5.6,25.7,27.7,22.6
tane,2021,8,19,2.5,0,2.6,25.9,28.9,23.2
tane,2021,8,20,15,0,3.7,26.3,30.8,23.9
tane,2021,8,21,9,0,4.6,27.4,31.6,24.7
tane,2021,8,22,0.5,0,3.3,28,32.2,25.8
tane,2021,8,23,0,0,4.3,28.2,31.7,25.5
tane,2021,8,24,0,1,7.1,28.5,31.5,26.7
tane,2021,8,25,0,1,5.1,28.8,31.8,26.4
tane,2021,8,26,0,1,3.4,28.1,31.3,24.7
tane,2021,8,27,0,1,4.2,28.3,31.1,26.7
tane,2021,8,28,0,1,4.7,28.1,30.7,26.5
tane,2021,8,29,0,1,4.6,28,29.9,26.4
tane,2021,8,30,0,1,2.6,27.9,31.3,24.9
tane,2021,8,31,0,1,2.4,27.1,30.8,24.1
tane,2021,9,1,0,1,3.8,27.4,30.7,23.6
tane,2021,9,2,0,1,5.4,28.1,30.7,26.8
tane,2021,9,3,0,1,2.5,27.9,31.9,24.2
tane,2021,9,4,0,1,4.1,28.8,31.7,25.5
tane,2021,9,5,6,0,1.8,27.7,31.9,24
tane,2021,9,6,7,0,2.4,26.4,29.9,24.7
tane,2021,9,7,0,1,2.7,27.2,31,24.3
tane,2021,9,8,6,0,2.9,26.7,29.7,24.2
tane,2021,9,9,0,1,5.2,26.7,29,23.8
tane,2021,9,10,0,1,2.6,27.4,30,25.9
tane,2021,9,11,40,0,2.9,26.3,30.2,23.7
tane,2021,9,12,32.5,0,2.7,25.3,28.6,23.5
tane,2021,9,13,37.5,0,4.3,26.2,28.9,24.1
tane,2021,9,14,107,0,3.7,25.5,27.1,24.4
tane,2021,9,15,4.5,0,4.2,27,29.6,25.1
tane,2021,9,16,3,0,3.6,27.8,32.2,25.3
tane,2021,9,17,5,0,8.5,27.9,31.4,26.2
tane,2021,9,18,0,0,6.8,26.9,28.6,25.7
tane,2021,9,19,0,1,2.3,25.5,29.6,22.5
tane,2021,9,20,0,1,3.7,25.9,30.2,21.9
tane,2021,9,21,0,0,1.8,26,30.6,22.7
tane,2021,9,22,1,0,4,25.8,28.2,23.2
tane,2021,9,23,0,1,5,26.6,29,24.6
tane,2021,9,24,0,1,4.6,25.9,29,22.5
tane,2021,9,25,0,0,5.7,26.5,30.2,24.2
tane,2021,9,26,0,0,5.1,26.3,29,24.7
tane,2021,9,27,6,0,5.3,25.7,28.2,22.4
tane,2021,9,28,4,0,6.3,27.3,30.8,23.6
tane,2021,9,29,0,0,6.9,27.8,30.8,26
tane,2021,9,30,0,1,4.8,26.5,29.3,23.1
tane,2021,10,1,0,1,6.1,26.8,29.1,23
tane,2021,10,2,0,1,2.1,25.6,30.6,22.1
tane,2021,10,3,0,1,4.3,25.8,30.7,20.5
tane,2021,10,4,0,1,5.4,27.1,30.6,24.4
tane,2021,10,5,0,1,4.8,26.8,30.3,24.3
tane,2021,10,6,0,1,3.7,24.7,29.3,20.8
tane,2021,10,7,9.5,0,3.2,24.9,29.7,20.4
tane,2021,10,8,0.5,0,4.2,26.3,29.7,23.5
tane,2021,10,9,22,0,6.4,25.7,29.6,22.8
tane,2021,10,10,3,0,6,26.8,30.1,23.6
tane,2021,10,11,1.5,0,3.3,27.1,31,25.1
tane,2021,10,12,2,0,3.5,27.1,29.8,25.1
tane,2021,10,13,4,0,2.3,26.1,29.7,23.9
tane,2021,10,14,0,1,2.3,25.7,29.5,23.3
tane,2021,10,15,0,1,2.5,25.1,29.7,21.5
tane,2021,10,16,0,1,3.3,25.1,28.7,20.8
tane,2021,10,17,0,1,6.3,22.2,24.9,19.9
tane,2021,10,18,0,1,4.3,21,23.4,19.7
tane,2021,10,19,3,0,5.1,20.3,23.2,17.9
tane,2021,10,20,0,1,4.3,19.3,21.9,16.4
tane,2021,10,21,29.5,0,3.1,17.4,19,16.4
tane,2021,10,22,0,0,9,19.9,22.4,17.7
tane,2021,10,23,0,1,5.8,19.1,22.3,16.7
tane,2021,10,24,1.5,0,4.9,20.4,22.8,18.5
tane,2021,10,25,4,0,3.9,18.3,20.6,14.7
tane,2021,10,26,0,1,2.2,17.6,22.7,12.4
tane,2021,10,27,0,1,4,18.9,23.6,13.5
tane,2021,10,28,0,1,2.6,18.4,23.6,14
tane,2021,10,29,0,1,4.1,19.7,23.1,15.7
tane,2021,10,30,29.5,0,4.4,19.9,25.5,15.3
tane,2021,10,31,1,0,4.1,21.2,23.8,18
tane,2021,11,1,0.5,0,3.1,20.7,23,18.1
tane,2021,11,2,0,1,6.9,19.9,22.2,16
tane,2021,11,3,0,1,6,20.1,21.7,17.8
tane,2021,11,4,0,1,7,20,22.7,18.1
tane,2021,11,5,0,1,4.2,18.8,22.4,13
tane,2021,11,6,79,0,6.3,18,20.7,16.5
tane,2021,11,7,1.5,0,5.6,20.5,23.5,18.6
tane,2021,11,8,3.5,0,4.9,20.5,23.8,17.7
tane,2021,11,9,0,0,12,17.6,18.6,16.4
tane,2021,11,10,9,0,12.3,17.8,20.1,15.1
tane,2021,11,11,8.5,0,10.7,17.9,19.5,14.7
tane,2021,11,12,3.5,0,10,16.7,18.8,14.9
tane,2021,11,13,2.5,0,3.7,16.3,18.9,13.8
tane,2021,11,14,0,0,3.6,16.5,19.5,11.8
tane,2021,11,15,0,1,2.1,15.2,20.5,10.9
tane,2021,11,16,0,1,2.8,16.5,20.7,10.6
tane,2021,11,17,0,1,2.5,16.9,22.6,12
tane,2021,11,18,9,0,2.2,15.4,17,14.4
tane,2021,11,19,0,0,3.7,17.9,20.6,14.6
tane,2021,11,20,0,1,4.3,18.9,21.3,15.9
tane,2021,11,21,8,0,3.3,19.4,22.9,15.2
tane,2021,11,22,43,0,11.3,17.9,21.3,14.3
tane,2021,11,23,0,0,10.8,14.3,15.5,12.7
tane,2021,11,24,0,0,7.8,14.9,16.4,12.9
tane,2021,11,25,0,1,5.7,17.3,19.4,11.9
tane,2021,11,26,0,1,7.2,17.6,18.9,16
tane,2021,11,27,0,1,4.6,14.8,18,11.1
tane,2021,11,28,0,1,4.8,15.3,17.8,13.3
tane,2021,11,29,0,0,3,15.9,21,11.7
tane,2021,11,30,37.5,0,8.2,18.4,23.3,12.1
tane,2021,12,1,0,0,15.3,13.4,17.5,11.3
tane,2021,12,2,0,1,5,10.4,13.5,5.6
tane,2021,12,3,2,0,6.4,13.2,15.7,7.8
tane,2021,12,4,0,1,10.2,12.2,15,6.5
tane,2021,12,5,0,1,2.7,11.3,15.9,5.7
tane,2021,12,6,0,1,3,13.9,18.8,9.6
tane,2021,12,7,0,1,6,15.2,18.6,10.2
tane,2021,12,8,0,1,3.1,14,17.7,9.4
tane,2021,12,9,0,1,4.3,15.7,18.4,13.9
tane,2021,12,10,0,0,2.8,15.8,19.6,12.9
tane,2021,12,11,0,1,2.4,16.2,20.2,12.6
tane,2021,12,12,0,1,7.4,16.8,19.2,12.4
tane,2021,12,13,0,1,9.2,13,15.5,11.6
tane,2021,12,14,0,1,7,13.3,14.9,11.6
tane,2021,12,15,0,1,3.3,14.2,17.9,10.7
tane,2021,12,16,9.5,0,6,17.2,20.7,10.2
tane,2021,12,17,0.5,0,15.9,14.3,20.4,8.2
tane,2021,12,18,0,1,11.4,8.6,10.3,7.3
tane,2021,12,19,0,0,8.1,11.4,14.4,8.4
tane,2021,12,20,0,1,5.5,13.1,15.2,10.1
tane,2021,12,21,0,1,3.4,15.4,18.5,10.4
tane,2021,12,22,0,0,3.4,15.4,17.8,10.9
tane,2021,12,23,0,1,3.6,14.3,19.2,9.3
tane,2021,12,24,16,0,3.6,16.4,17.5,13.3
tane,2021,12,25,0,1,15.1,12.2,16.2,8.8
tane,2021,12,26,0,0,14.9,7,9.3,5.2
tane,2021,12,27,0,1,10.1,6.9,8.8,4.4
tane,2021,12,28,0,1,5.4,9.3,12.4,6.2
tane,2021,12,29,6,0,5.2,12.6,15.9,7.9
tane,2021,12,30,0,1,13.3,12.7,15.6,9.7
tane,2021,12,31,1,0,13.3,9.6,11.8,8
tane,2022,1,1,0,1,5.2,8.8,12.1,5
tane,2022,1,2,0,0,5.1,11.5,13.7,6.5
tane,2022,1,3,0,1,7.2,12.7,14.3,9.2
tane,2022,1,4,0,1,8.5,12.4,13.6,11.2
tane,2022,1,5,2.5,0,3.8,12.7,15.6,6.1
tane,2022,1,6,22.5,0,5.7,13.1,14.9,9
tane,2022,1,7,0,1,4,10.5,14.6,7.1
tane,2022,1,8,0,0,2.8,12.4,15.3,10.2
tane,2022,1,9,0,0,3.7,13.2,15.9,9.2
tane,2022,1,10,0,1,4,12.6,16.4,9
tane,2022,1,11,5.5,0,12.2,11.3,15,7.7
tane,2022,1,12,0,1,12.4,8.5,10.6,6.9
tane,2022,1,13,5,0,12.8,9.9,11.8,7.6
tane,2022,1,14,0,1,8.8,8.1,10,4.5
tane,2022,1,15,0,1,3.3,9.7,12.3,4.3
tane,2022,1,16,0,1,6.3,13.2,15.2,8
tane,2022,1,17,0,1,10.7,11.2,13,10.2
tane,2022,1,18,0,1,8.4,10.1,11.9,5
tane,2022,1,19,0,1,6.6,9,11.3,3.6
tane,2022,1,20,0,1,8.9,10.2,13,5.6
tane,2022,1,21,0,0,4.1,9.7,13.3,5.9
tane,2022,1,22,0,1,4.5,12.9,15.8,7.4
tane,2022,1,23,50.5,0,5.4,16.8,18.2,15.3
tane,2022,1,24,9.5,0,4.6,13.4,17,12.2
tane,2022,1,25,1.5,0,3.8,12.3,14.6,7.6
tane,2022,1,26,0,1,6.5,13.7,16.1,7.2
tane,2022,1,27,3,0,4.5,13.2,14.7,11.1
tane,2022,1,28,0,1,7.2,13.5,15,12.8
tane,2022,1,29,0,0,7.6,12.6,13.7,11.8
tane,2022,1,30,3,0,4.9,11.5,13.3,10.1
tane,2022,1,31,0,1,8,11,12.4,9.8
tane,2022,2,1,0,0,8.9,12.3,15.1,10.6
tane,2022,2,2,1,0,4.5,9.8,12.3,7.2
tane,2022,2,3,6.5,0,3.3,8.4,9.9,6.7
tane,2022,2,4,0,1,8.9,10.2,12.5,7.8
tane,2022,2,5,2.5,0,12.7,8.6,9.9,7
tane,2022,2,6,0,1,11.8,7.8,9,6.8
tane,2022,2,7,2.5,0,3.9,9.2,11.5,6.7
tane,2022,2,8,12.5,0,4.6,10.5,12.5,7.1
tane,2022,2,9,2.5,0,4.2,12,13.6,11.1
tane,2022,2,10,3.5,0,5.8,12.1,14,10.4
tane,2022,2,11,0,1,4.8,11.8,14.7,8.8
tane,2022,2,12,2,0,4.1,12.7,14.7,10
tane,2022,2,13,7.5,0,3.5,15,18.5,12.8
tane,2022,2,14,15.5,0,2.7,11.9,14.1,9.1
tane,2022,2,15,0,1,9,12.2,15,8.8
tane,2022,2,16,0,1,11.9,9,10.6,7.7
tane,2022,2,17,0,1,10.8,7.6,9.4,6
tane,2022,2,18,0.5,0,7.4,9.7,11.8,6.2
tane,2022,2,19,11.5,0,6.6,13.6,17.4,10.8
tane,2022,2,20,0,1,14.6,8.1,11.3,5.6
tane,2022,2,21,0,1,9.5,7.2,9,5.4
tane,2022,2,22,0,1,9.5,9.1,11.4,7.3
tane,2022,2,23,0.5,0,6.6,8.6,10.5,7.3
tane,2022,2,24,0,1,9.4,9,10.7,7.2
tane,2022,2,25,0,1,7.5,10.3,12.6,8
tane,2022,2,26,0,0,4.9,11.8,13.8,9.5
tane,2022,2,27,1,0,7.6,13.8,15.9,11.4
tane,2022,2,28,0,1,2.5,13,19.2,6.5
tane,2022,3,1,10.5,0,7.1,16.1,21.3,9.1
tane,2022,3,2,0,1,10,14.3,16.2,12
tane,2022,3,3,0,1,8.7,12.2,14.3,10.2
tane,2022,3,4,0,0,3.5,12,16.9,5.5
tane,2022,3,5,0,1,6.3,13.4,18.4,7.3
tane,2022,3,6,0,1,9.6,11.1,12.8,9.1
tane,2022,3,7,3.5,0,4,10,11.9,8
tane,2022,3,8,0,1,3.5,11.2,15,4.9
tane,2022,3,9,0,1,4.7,12.4,16.3,6.3
tane,2022,3,10,0,1,3.3,13.5,19.3,7.8
tane,2022,3,11,0,1,4,16,19.9,11.7
tane,2022,3,12,0,1,3.1,16,20.9,9.7
tane,2022,3,13,0,0,5.1,18.5,22.6,11.8
tane,2022,3,14,3.5,0,3.6,19.3,22,16.8
tane,2022,3,15,0,0,4.4,18.9,21.4,12.5
tane,2022,3,16,0,1,3.9,17.8,22,11.4
tane,2022,3,17,0,0,2.7,18.6,22.6,14.2
tane,2022,3,18,13,0,10.7,19.1,22.8,15.6
tane,2022,3,19,0,0,11.1,15.4,17.6,13.7
tane,2022,3,20,0,1,7,14.3,16.1,12
tane,2022,3,21,6.5,0,5.4,14.4,16.8,13.3
tane,2022,3,22,33.5,0,7.5,13.9,14.7,12.5
tane,2022,3,23,13.5,0,4.7,14.2,16.4,12.5
tane,2022,3,24,0,1,2.7,13.5,18.9,9
tane,2022,3,25,0,0,5.3,16.6,20.3,8.6
tane,2022,3,26,56.5,0,9.7,19.1,22.6,16.9
tane,2022,3,27,0,1,8.8,17.8,19.5,16.5
tane,2022,3,28,1,0,5.2,16.6,19.5,13.4
tane,2022,3,29,11.5,0,4.3,15.2,16.6,13.6
tane,2022,3,30,2.5,0,3.7,19,22.6,16.4
tane,2022,3,31,1.5,0,3.8,19.4,23,14.6
tane,2022,4,1,4,0,5.4,15.1,18.4,13.7
tane,2022,4,2,0,1,4.8,14.4,16.8,13.3
tane,2022,4,3,0,1,3.9,14.3,17.5,11.5
tane,2022,4,4,0,1,3.3,15,19.2,10.1
tane,2022,4,5,0,1,2.8,15.3,19.5,9.5
tane,2022,4,6,0,1,4.9,17.4,19.8,15.8
tane,2022,4,7,0,1,5.2,17.5,20.9,11.9
tane,2022,4,8,0,1,3.9,17.7,22.9,11.6
tane,2022,4,9,0,1,2.6,17,23.1,11.2
tane,2022,4,10,0,1,3.4,19,24.5,12.5
tane,2022,4,11,24.5,0,4.1,20.3,22.4,18.9
tane,2022,4,12,2,0,2.2,22,25.4,20
tane,2022,4,13,1,0,2.8,22.1,26.3,18.5
tane,2022,4,14,2.5,0,4,21.4,24.8,19.8
tane,2022,4,15,0,0,3.5,20.6,24.1,18.3
tane,2022,4,16,0.5,0,3.7,17.8,21.2,14.2
tane,2022,4,17,0,1,3.1,17.6,21.4,13.2
tane,2022,4,18,0,1,2.7,17.9,23,11.1
tane,2022,4,19,0,1,2.8,17.8,20.4,15.7
tane,2022,4,20,0,1,2.6,18.5,23.1,13.4
tane,2022,4,21,50,0,5.9,18.6,22.6,15.4
tane,2022,4,22,0,1,4.9,20.3,22.8,17.2
tane,2022,4,23,62.5,0,3.3,19.1,22.7,16.8
tane,2022,4,24,34,0,5.2,21.4,24.4,19.5
tane,2022,4,25,12,0,2.1,22.4,26,19.9
tane,2022,4,26,0,0,8.7,25.1,27.8,22.2
tane,2022,4,27,43,0,4.4,22,24.7,20.8
tane,2022,4,28,0.5,0,2.6,21.8,24.3,20.4
tane,2022,4,29,15.5,0,8.1,21.1,25,16.3
tane,2022,4,30,0,1,4.2,17.9,21.1,15
tane,2022,5,1,4,0,7.5,17.8,19.5,16.6
tane,2022,5,2,0,1,6.4,18.3,21.3,16.6
tane,2022,5,3,0,1,3.8,18.5,22.3,13
tane,2022,5,4,0,1,2.6,18.6,24.5,12.2
tane,2022,5,5,6.5,0,3.8,20.7,24.5,15
tane,2022,5,6,9.5,0,3.5,20.8,23.2,19.9
tane,2022,5,7,3.5,0,2.7,20.9,25,18.8
tane,2022,5,8,0,0,2.3,21.5,25.3,17.9
tane,2022,5,9,0,0,3.5,22.4,26,20.2
tane,2022,5,10,13.5,0,5.3,20.5,21.6,19.4
tane,2022,5,11,22,0,2.6,21.6,23.9,20.7
tane,2022,5,12,36,0,4.5,22.7,25.5,20.6
tane,2022,5,13,44.5,0,4.7,22.8,23.6,22.2
tane,2022,5,14,0.5,0,6.9,22,24.3,20.8
tane,2022,5,15,6,0,4.1,18.2,22.7,14
tane,2022,5,16,6.5,0,2,16.2,17.9,14.8
tane,2022,5,17,0.5,0,2.5,17.9,22.1,14.9
tane,2022,5,18,0,1,3.6,19.6,24.5,15.3
tane,2022,5,19,0,1,2.6,20.2,25.1,15.7
tane,2022,5,20,22.5,0,4.1,19.5,24.5,16.4
tane,2022,5,21,36.5,0,4.6,18.9,20.8,17.1
tane,2022,5,22,0,1,5,22,25.6,16.1
tane,2022,5,23,0,1,4.8,22.8,24.2,20.9
tane,2022,5,24,0,1,3.7,22.2,25.4,19.5
tane,2022,5,25,1.5,0,4.2,21.7,25.1,18.7
